air_temp,apd,day,dewpoint,dpd,gust,hour,lat,lat_attr,lon,lon_attr,minute,month,mwd,obs_time,pressure,ptdy,station_id,tide,vis,water_temp,wave_height,wind_dir,wind_speed
9.7,,4,8.2,,,11,49.9,49.9,-2.9,-2.9,0,4,,4/4/2018 11:00:00,991.3,2.5,62103,,1,9.4,3.7,220,13.9
9.5,,4,8.2,,,11,50.102,50.102,-6.1,-6.1,0,4,,4/4/2018 11:00:00,992.3,4.6,62107,,11,9.3,3.1,290,9.3
5,,4,-0.1,,,11,58.3,58.3,0,0,0,4,,4/4/2018 11:00:00,997.8,2.3,62114,,,,,20,5.1
8.4,,4,7.5,,,11,53.6,53.6,-3.6,-3.6,0,4,,4/4/2018 11:00:00,989.2,-0.2,62124,,,,,150,
9,,4,4.5,,,11,54,54,0.7,0.7,0,4,,4/4/2018 11:00:00,993.7,-0.7,62127,,5,,0.9,150,
5,,4,-0.3,,,11,58.7,58.7,1.3,1.3,0,4,,4/4/2018 11:00:00,997.2,2.7,62130,,11,,1.8,10,
6.8,,4,5.6,,,11,54.2,54.2,1.6,1.6,0,4,,4/4/2018 11:00:00,994.6,-0.7,62135,,,,,140,
6.5,,4,5.6,,,11,53.4,53.4,1.7,1.7,0,4,,4/4/2018 11:00:00,994.4,-0.7,62144,,5,,0.8,150,7.7
7.9,,4,5.3,,,11,53.102,53.102,2.8,2.8,0,4,,4/4/2018 11:00:00,996.4,-0.4,62145,,5,,0.8,170,9.8
5.8,,4,0.8,,,11,57.2,57.2,2.1,2.1,0,4,,4/4/2018 11:00:00,996.4,1.2,62146,,27,,1.4,90,3.6
6.8,,4,5.7,,,11,53.6,53.6,1.5,1.5,0,4,,4/4/2018 11:00:00,994.3,-0.8,62148,,,,,150,8.8
6.7,,4,5.6,,,11,53.7,53.7,1.1,1.1,0,4,,4/4/2018 11:00:00,994.3,-0.6,62149,,2,,0.9,150,9.8
5.6,,4,5.6,,,11,53.6,53.6,0.7,0.7,0,4,,4/4/2018 11:00:00,994.2,-0.8,62150,,2,,0.8,130,8.2
11,,4,9.2,,,11,47.55,47.55,-8.47,-8.47,0,4,,4/4/2018 11:00:00,998.5,,62163,,,,4.1,290,8.2
6.7,,4,1.7,,,11,57.2,57.2,0.8,0.8,0,4,,4/4/2018 11:00:00,996.3,0.9,62164,,11,,,60,4.6
6.8,,4,5.7,,,11,54,54,1.1,1.1,0,4,,4/4/2018 11:00:00,994.1,-0.4,62165,,2,,0.9,160,8.8
10.4,,4,5.6,,,11,51.24,51.24,2,2,0,4,,4/4/2018 11:00:00,996.3,-0.3,62170,,,8,0.4,190,11.8
,,4,,,,11,51.102,51.102,1.8,1.8,0,4,,4/4/2018 11:00:00,996.5,-0.1,62304,,,8,0.6,190,13.4
9.7,,4,6.7,,,11,50.4,50.4,0,0,0,4,,4/4/2018 11:00:00,995.3,-0.1,62305,,5,8.5,1.3,200,12.4
9.1,,4,3.4,,,11,49,49,-16.5,-16.5,0,4,,4/4/2018 11:00:00,1007.3,,62442,,,12.5,4.4,50,2.6
5.8,,4,-4.2,,,11,61,61,1.692,1.692,0,4,,4/4/2018 11:00:00,995.7,2.5,63105,,27,,,350,4.1
5.8,,4,1.9,,,11,59.5,59.5,1.5,1.5,0,4,,4/4/2018 11:00:00,996.5,2.7,63110,,27,,2.1,360,5.1
8.6,,4,-3.5,,,11,61.1,61.1,1,1,0,4,,4/4/2018 11:00:00,996,2.4,63112,,11,,2.2,340,2.1
4.6,,4,-3.5,,,11,61,61,1.708,1.708,0,4,,4/4/2018 11:00:00,,,63113,,,,2.1,350,4.6
3.9,,4,-5.5,,,11,61.6,61.6,1.3,1.3,0,4,,4/4/2018 11:00:00,995.8,2.1,63115,,27,,2,10,1.5
,,4,,,,11,61.4,61.4,1.1,1.1,0,4,,4/4/2018 11:00:00,996.2,2.2,63117,,11,,,360,2.6
3.6,,4,-2,,,11,59.07,59.07,-11.42,-11.42,0,4,,4/4/2018 11:00:00,1002.4,0.3,64045,,,9.2,3.4,290,6.2
3.8,,4,-3,,,11,60.483,60.483,-4.167,-4.167,0,4,,4/4/2018 11:00:00,998.1,,64046,,,8.7,2.2,260,4.1
11.1,,4,,,2.6,11,37.772,37.772,-122.3,-122.3,12,4,,4/4/2018 11:12:00,1017,,AAMC1,,,16.2,,260,1.5
18.9,,4,17.8,,,10,32.559,32.559,-80.454,-80.454,45,4,,4/4/2018 10:45:00,1014,,ACXS1,,,,,,0
9.5,,4,,,,11,39.357,39.357,-74.418,-74.418,18,4,,4/4/2018 11:18:00,1003.7,,ACYN4,,,6.6,,,
5.2,,4,,,3.1,11,51.861,51.861,-176.637,-176.637,12,4,,4/4/2018 11:12:00,1009.3,,ADKA2,,,4.6,,60,2.6
2,,4,,,,11,42.621,42.621,-82.527,-82.527,18,4,,4/4/2018 11:18:00,997.7,,AGCM4,,,,,,
12.9,,4,,,1,11,33.716,33.716,-118.246,-118.246,18,4,,4/4/2018 11:18:00,1016.7,,AGXC1,,,,,210,1
-2.5,,4,-9.7,,3.1,11,58.287,58.287,-134.398,-134.398,32,4,,4/4/2018 11:32:00,1018.8,,AJXA2,,,,,250,1.5
1.8,,4,,,1,11,56.898,56.898,-154.247,-154.247,18,4,,4/4/2018 11:18:00,1004.6,,ALIA2,,,3.8,,,0
,,4,,,,11,44.331,44.331,-75.934,-75.934,18,4,,4/4/2018 11:18:00,990.8,,ALXN6,,,2.6,,,
18.4,,4,,,5.1,11,29.45,29.45,-91.338,-91.338,18,4,,4/4/2018 11:18:00,1016.2,,AMRL1,,,19.3,,80,4.1
4.2,,4,3.8,,,10,42.018,42.018,-73.917,-73.917,30,4,,4/4/2018 10:30:00,1003,,ANMN6,,,,,,
18.9,,4,,,18.5,11,27.837,27.837,-97.039,-97.039,18,4,,4/4/2018 11:18:00,1016.3,,ANPT2,,,24.5,,10,17
-3.2,,4,,,8.2,11,61.238,61.238,-149.89,-149.89,12,4,,4/4/2018 11:12:00,1011.4,,ANTA2,,,-0.7,,360,7.2
10.4,,4,,,8.2,11,38.915,38.915,-123.711,-123.711,18,4,,4/4/2018 11:18:00,1017.1,,ANVC1,,,9.4,,300,7.2
17.1,,4,,,,11,38.983,38.983,-76.479,-76.479,18,4,,4/4/2018 11:18:00,1001,,APAM2,,,,,,
21.5,,4,,,3.6,11,29.724,29.724,-84.98,-84.98,18,4,,4/4/2018 11:18:00,1015.4,,APCF1,,,21.1,,240,2.6
-4.7,,4,,,10.3,11,45.06,45.06,-83.424,-83.424,30,4,,4/4/2018 11:30:00,,,APNM4,,,,,360,7.2
26.9,,4,,,4.6,11,13.444,13.444,144.657,144.657,12,4,,4/4/2018 11:12:00,1009.6,,APRP7,,,28.3,,70,2.6
21.5,,4,21,,,10,29.791,29.791,-84.883,-84.883,45,4,,4/4/2018 10:45:00,,,APXF1,,,,,200,3.1
,,4,,,2.6,11,18.48,18.48,-66.702,-66.702,18,4,,4/4/2018 11:18:00,,,AROP4,,,,,130,2.1
6.2,,4,,,3.1,11,46.207,46.207,-123.768,-123.768,18,4,,4/4/2018 11:18:00,1016.8,,ASTO3,,,8.4,,350,2.1
4.4,,4,,,7.2,11,44.392,44.392,-68.204,-68.204,18,4,,4/4/2018 11:18:00,1005.5,,ATGM1,,,3.4,,170,2.6
4.9,,4,,,6.2,11,52.232,52.232,-174.173,-174.173,18,4,,4/4/2018 11:18:00,1009.4,,ATKA2,,,,,120,4.1
-2.7,,4,-6.5,,21.1,11,59.378,59.378,-153.348,-153.348,30,4,,4/4/2018 11:30:00,1006.9,,AUGA2,,,,,50,17.5
18.4,,4,,,17,11,28.227,28.227,-96.796,-96.796,12,4,,4/4/2018 11:12:00,1017.8,,AWRT2,,,24.1,,20,14.4
19.9,,4,,,16,11,27.297,27.297,-97.405,-97.405,12,4,,4/4/2018 11:12:00,1016.9,,BABT2,,,24.2,,360,12.4
25,,4,,,,11,17.591,17.591,-61.821,-61.821,12,4,,4/4/2018 11:12:00,1013.4,,BARA9,,,27.3,,,
7.7,,4,,,,11,40.701,40.701,-74.014,-74.014,18,4,,4/4/2018 11:18:00,1002.9,,BATN6,,,6,,,
,,4,,,1.5,11,33.766,33.766,-118.24,-118.24,18,4,,4/4/2018 11:18:00,,,BAXC1,,,,,120,1.5
6.9,,4,,,3.1,10,40.082,40.082,-74.87,-74.87,36,4,,4/4/2018 10:36:00,1001.8,,BDRN4,,,7.7,,70,2.1
7.7,,4,,,,11,39.98,39.98,-75.079,-75.079,18,4,,4/4/2018 11:18:00,1001.3,,BDSP1,,,11.2,,,
,,4,,,2.1,11,32.374,32.374,-64.701,-64.701,12,4,,4/4/2018 11:12:00,1023.4,,BEPB6,,,19.9,,150,0.5
17.5,,4,,,7.2,11,34.717,34.717,-76.671,-76.671,12,4,,4/4/2018 11:12:00,1012.7,,BFTN7,,,16.5,,190,6.2
6.4,,4,,,,11,40.639,40.639,-74.146,-74.146,18,4,,4/4/2018 11:18:00,1002.3,,BGNN4,,,6.5,,,
3.9,,4,3.9,,,10,43.059,43.059,-70.83,-70.83,45,4,,4/4/2018 10:45:00,1006,,BGXN3,,,,,60,1
4.4,,4,,,,11,42.355,42.355,-71.05,-71.05,18,4,,4/4/2018 11:18:00,1003.3,,BHBM3,,,,,,
-1.4,,4,,,,11,41.646,41.646,-87.147,-87.147,2,4,,4/4/2018 11:02:00,1011.9,,BHRI3,,,,,300,12.9
-5,,4,,,11.8,10,46.827,46.827,-87.727,-87.727,40,4,,4/4/2018 10:40:00,1010.2,,BIGM4,,,,,10,9.3
14.5,,4,,,12.9,11,38.22,38.22,-76.039,-76.039,18,4,,4/4/2018 11:18:00,1004,,BISM2,,,10.2,,190,10.8
,,4,,,,11,30.19,30.19,-93.301,-93.301,12,4,,4/4/2018 11:12:00,,,BKTL1,,,22.9,,,
-2.1,,4,,,5.7,11,60.839,60.839,-146.884,-146.884,30,4,,4/4/2018 11:30:00,1012.6,,BLIA2,,,,,40,4.6
19.6,,4,19.6,,2.6,11,30.393,30.393,-81.523,-81.523,18,4,,4/4/2018 11:18:00,1016.9,,BLIF1,,5.9,,,210,2.6
0.1,,4,,,4.1,11,58.455,58.455,-135.889,-135.889,26,4,,4/4/2018 11:26:00,,,BLTA2,,,,,360,3.1
9,,4,,,3.1,11,39.267,39.267,-76.579,-76.579,18,4,,4/4/2018 11:18:00,1001.7,,BLTM2,,,8.5,,360,2.6
5.6,,4,,,4.6,11,41.704,41.704,-71.174,-71.174,18,4,,4/4/2018 11:18:00,1003.9,,BLTM3,,,,,160,3.1
4.3,,4,,,2.6,11,41.174,41.174,-73.181,-73.181,12,4,,4/4/2018 11:12:00,1003.3,,BRHC3,,,5.5,,100,2.1
12.6,,4,,,12.4,11,38.987,38.987,-75.113,-75.113,12,4,,4/4/2018 11:12:00,1003.3,,BRND1,,,,,190,11.8
-2.2,,4,,,19.6,11,44.055,44.055,-86.514,-86.514,18,4,,4/4/2018 11:18:00,1007.8,,BSBM4,,,,,340,14.9
7.1,,4,,,,9,38.781,38.781,-76.708,-76.708,30,4,,4/4/2018 9:30:00,1003,,BSLM2,,,,,150,1.5
2.4,,4,1.2,,17,11,42.878,42.878,-78.89,-78.89,18,4,,4/4/2018 11:18:00,994.9,,BUFN6,,,,,240,13.4
22.1,,4,22.1,,3.1,11,28.905,28.905,-89.428,-89.428,0,4,,4/4/2018 11:00:00,1016.5,1.4,BURL1,,,,,250,3.1
4.7,,4,,,6.2,11,41.397,41.397,-71.033,-71.033,0,4,,4/4/2018 11:00:00,1006.4,-2.1,BUZM3,,,,,180,5.7
17.9,,4,,,1,11,29.789,29.789,-90.42,-90.42,18,4,,4/4/2018 11:18:00,1017.8,,BYGL1,,,23.8,,,0
5.1,,4,,,,11,41.524,41.524,-70.671,-70.671,18,4,,4/4/2018 11:18:00,1005.5,,BZBM3,,,5,,,
23.2,,4,,,3.6,11,26.067,26.067,-97.155,-97.155,12,4,,4/4/2018 11:12:00,1012.3,,BZST2,,,24.9,,80,3.1
16.7,,4,,,,11,38.574,38.574,-76.069,-76.069,18,4,,4/4/2018 11:18:00,1003.8,,CAMM2,,,9.2,,,
15.4,,4,,,12.4,11,29.768,29.768,-93.343,-93.343,18,4,,4/4/2018 11:18:00,1017.1,,CAPL1,,,22.9,,30,9.8
,,4,,,,11,29.933,29.933,-90.135,-90.135,18,4,,4/4/2018 11:18:00,,,CARL1,,,15.3,,,
3.3,,4,,,,11,43.656,43.656,-70.246,-70.246,12,4,,4/4/2018 11:12:00,1005.2,,CASM1,,,4.2,,,
,,4,,,18,11,41.981,41.981,-80.556,-80.556,7,4,,4/4/2018 11:07:00,999.3,,CBLO1,,,,,260,14.9
21.3,,4,19.4,,3.1,11,29.136,29.136,-83.029,-83.029,0,4,,4/4/2018 11:00:00,1017.2,1.4,CDRF1,,,,,270,2.1
,,4,,,4.1,11,56.001,56.001,-134.136,-134.136,32,4,,4/4/2018 11:32:00,,,CDXA2,,,,,40,3.6
8.4,,4,,,2.6,11,41.746,41.746,-124.184,-124.184,12,4,,4/4/2018 11:12:00,1017.4,,CECC1,,,10.5,,,0
3.3,,4,,,6.7,11,44.657,44.657,-67.205,-67.205,18,4,,4/4/2018 11:18:00,1005.9,,CFWM1,,,3.9,,110,2.1
,,4,,,3.1,10,43.351,43.351,-124.337,-124.337,36,4,,4/4/2018 10:36:00,1018.8,,CHAO3,,,9.7,,160,1.5
17.2,,4,,,12.4,11,37.032,37.032,-76.083,-76.083,12,4,,4/4/2018 11:12:00,1006,,CHBV2,,,,,210,9.8
8.6,,4,,,0,11,39.527,39.527,-75.81,-75.81,12,4,,4/4/2018 11:12:00,1001.5,,CHCM2,,,8.4,,,0
16.7,,4,,,5.1,10,33.661,33.661,-82.199,-82.199,40,4,,4/4/2018 10:40:00,,,CHDS1,,,,,200,1.5
-2.2,,4,-5.4,,13.9,11,41.916,41.916,-87.572,-87.572,20,4,,4/4/2018 11:20:00,,,CHII2,,,,,300,11.3
27,,4,,,1.5,11,17.748,17.748,-64.699,-64.699,12,4,,4/4/2018 11:12:00,1015.9,,CHSV3,,,26.4,,80,1
18.9,,4,,,3.6,11,32.781,32.781,-79.924,-79.924,18,4,,4/4/2018 11:18:00,1013.5,,CHTS1,,,17.3,,200,1.5
20.1,,4,,,13.4,11,36.926,36.926,-76.007,-76.007,18,4,,4/4/2018 11:18:00,,,CHYV2,,,,,180,7.2
6.2,,4,,,2.6,11,48.863,48.863,-122.759,-122.759,18,4,,4/4/2018 11:18:00,1017.6,,CHYW1,,,,,100,2.1
22.1,,4,,,0.5,10,27.736,27.736,-82.692,-82.692,54,4,,4/4/2018 10:54:00,1016.3,,CLBF1,,,,,,0
26,,4,,,,11,18.301,18.301,-65.302,-65.302,12,4,,4/4/2018 11:12:00,1014.8,,CLBP4,,,27,,,
,,4,,,6.2,11,34.622,34.622,-76.525,-76.525,0,4,,4/4/2018 11:00:00,1013.4,-0.4,CLKN7,,,,,200,5.1
1.3,,4,,,13.9,11,42.471,42.471,-82.877,-82.877,0,4,,4/4/2018 11:00:00,999,2,CLSM4,,,,,250,8.8
10.9,,4,,,9.3,11,38.968,38.968,-74.96,-74.96,18,4,,4/4/2018 11:18:00,1002.8,,CMAN4,,,6.8,,170,6.7
-2.6,,4,-5.7,,10.3,11,41.73,41.73,-87.538,-87.538,18,4,,4/4/2018 11:18:00,1012.5,,CMTI2,,,,,280,5.7
4.1,,4,-1.7,,18,11,41.542,41.542,-81.637,-81.637,18,4,,4/4/2018 11:18:00,1002,,CNDO1,,,,,250,13.4
-2.4,,4,-5.9,,9.8,11,41.856,41.856,-87.609,-87.609,30,4,,4/4/2018 11:30:00,,,CNII2,,,,,290,4.6
18.9,,4,,,14.4,11,38.402,38.402,-76.385,-76.385,18,4,,4/4/2018 11:18:00,1003.7,,COVM2,,,,,210,10.8
5.9,,4,,,2.1,11,48.86,48.86,-122.756,-122.756,12,4,,4/4/2018 11:12:00,,,CPMW1,,,8,,70,1.5
4.5,,4,,,6.2,11,41.717,41.717,-71.345,-71.345,18,4,,4/4/2018 11:18:00,1004.6,,CPTR1,,,6.4,,170,6.2
12.6,,4,12.4,,,11,38.995,38.995,-76.388,-76.388,6,4,,4/4/2018 11:06:00,,,CPVM2,,,,,,
10.9,,4,9.3,,4.1,11,35.17,35.17,-120.741,-120.741,32,4,,4/4/2018 11:32:00,1017.9,,CPXC1,,,,,80,3.1
19.7,,4,,,,11,30.308,30.308,-88.14,-88.14,0,4,,4/4/2018 11:00:00,1015.2,0.3,CRTA1,,,,,340,3.6
0.2,,4,,,6.2,11,60.558,60.558,-145.752,-145.752,18,4,,4/4/2018 11:18:00,1011.8,,CRVA2,,,4.7,,20,3.6
19.4,,4,,,11.8,11,36.888,36.888,-76.338,-76.338,18,4,,4/4/2018 11:18:00,1006.9,,CRYV2,,,,,200,9.3
0.6,,4,-7.6,,11.8,11,58.199,58.199,-136.64,-136.64,10,4,,4/4/2018 11:10:00,1019.3,,CSPA2,,,,,80,8.8
21.8,,4,,,0.5,11,27.978,27.978,-82.832,-82.832,12,4,,4/4/2018 11:12:00,1017.2,,CWBF1,,,22.5,,120,0.5
-0.3,,4,-0.3,,2,11,44.233,44.233,-79.779,-79.779,20,4,,4/4/2018 11:20:00,990.4,,CWSEC,,,24.4,,180,2
,,4,,,16.5,11,42.494,42.494,-79.354,-79.354,0,4,,4/4/2018 11:00:00,995.3,3.9,DBLN6,,,,,240,13.9
8.1,,4,,,0.5,11,39.582,39.582,-75.589,-75.589,18,4,,4/4/2018 11:18:00,1001.2,,DELD1,,,6.8,,90,0.5
5.1,,4,,,,11,47.675,47.675,-124.485,-124.485,0,4,,4/4/2018 11:00:00,1017.1,-0.6,DESW1,,,,,,
-6.2,,4,-17.2,,11.8,11,47.079,47.079,-90.728,-90.728,0,4,,4/4/2018 11:00:00,1018.4,1.8,DISW3,,,,,340,10.3
,,4,,,,11,30.387,30.387,-81.559,-81.559,18,4,,4/4/2018 11:18:00,,,DMSF1,,,20.9,,,
19.2,,4,,,11.8,11,36.962,36.962,-76.424,-76.424,18,4,,4/4/2018 11:18:00,1006.9,,DOMV2,,,,,200,9.8
20.1,,4,16.6,,4.1,11,30.25,30.25,-88.075,-88.075,0,4,,4/4/2018 11:00:00,1015.1,0,DPIA1,,,,,330,4.1
11.5,,4,,,3.6,11,38.056,38.056,-122.264,-122.264,18,4,,4/4/2018 11:18:00,1016.2,,DPXC1,,,,,220,3.1
-4.1,,4,-14,,11.3,11,60.553,60.553,-152.137,-152.137,30,4,,4/4/2018 11:30:00,1012.2,,DRFA2,,,,,10,9.8
15.5,,4,15.5,,,9,39.089,39.089,-75.437,-75.437,30,4,,4/4/2018 9:30:00,1003,,DRSD1,,,,,180,4.6
-6.6,,4,-6.6,,14.4,11,45.993,45.993,-83.898,-83.898,18,4,,4/4/2018 11:18:00,1000.1,,DTLM4,,,,,340,11.3
19.3,,4,,,13.4,11,36.184,36.184,-75.746,-75.746,18,4,,4/4/2018 11:18:00,1009.2,,DUKN7,,,9,,190,10.8
-9.6,,4,-18,,4.6,11,46.776,46.776,-92.092,-92.092,18,4,,4/4/2018 11:18:00,1019.2,,DULM5,,,,,300,2.1
6.1,,4,,,3.1,11,47.602,47.602,-122.338,-122.338,18,4,,4/4/2018 11:18:00,1018.9,,EBSW1,,,8.4,,180,1.5
18.9,,4,17.9,,8.2,11,29.373,29.373,-91.384,-91.384,18,4,,4/4/2018 11:18:00,1015.4,,EINL1,,,19.4,,110,7.2
0.2,,4,,,,11,58.193,58.193,-136.347,-136.347,12,4,,4/4/2018 11:12:00,1018.6,,ELFA2,,,,,,
9.4,,4,9.1,,,10,36.815,36.815,-121.738,-121.738,45,4,,4/4/2018 10:45:00,1017,,ELXC1,,,,,110,1
15.2,,4,,,12.4,11,28.71,28.71,-95.914,-95.914,12,4,,4/4/2018 11:12:00,1017.6,,EMAT2,,,24.1,,360,8.2
15.6,,4,,,12.4,11,29.481,29.481,-94.917,-94.917,12,4,,4/4/2018 11:12:00,1019.3,,EPTT2,,,22.6,,30,9.8
,,4,,,17.5,11,42.172,42.172,-80.098,-80.098,18,4,,4/4/2018 11:18:00,,,EREP1,,,,,250,11.8
-0.6,,4,-9,,11.3,11,58.971,58.971,-135.221,-135.221,24,4,,4/4/2018 11:24:00,1017.5,,EROA2,,,,,30,8.8
-3.1,,4,-11.7,,13.9,11,58.971,58.971,-135.221,-135.221,32,4,,4/4/2018 11:32:00,1019.7,,ERXA2,,,,,20,10.8
3.5,,4,2.5,,23.7,11,41.764,41.764,-81.281,-81.281,18,4,,4/4/2018 11:18:00,1000.3,,FAIO1,,,,,250,19
17.7,,4,17.7,,7.2,11,32.685,32.685,-79.888,-79.888,0,4,,4/4/2018 11:00:00,1014.3,0,FBIS1,,,,,210,6.2
16,,4,,,11.3,11,28.943,28.943,-95.302,-95.302,12,4,,4/4/2018 11:12:00,1018.7,,FCGT2,,,24.1,,360,6.7
1.7,,4,,,3.1,11,57.272,57.272,-133.63,-133.63,0,4,,4/4/2018 11:00:00,1017.8,2.1,FFIA2,,,,,170,3.1
21.1,,4,,,1.5,9,28.153,28.153,-82.801,-82.801,54,4,,4/4/2018 9:54:00,1016.9,,FHPF1,2.51,,,,120,1
0.3,,4,-4.3,,16,11,59.332,59.332,-151.995,-151.995,30,4,,4/4/2018 11:30:00,1004.7,,FILA2,,,,,20,13.4
20.3,,4,,,6.2,11,30.228,30.228,-88.024,-88.024,18,4,,4/4/2018 11:18:00,,,FMOA1,,,,,330,5.7
20.4,,4,,,1.5,11,26.647,26.647,-81.871,-81.871,18,4,,4/4/2018 11:18:00,1016.1,,FMRF1,,,28.1,,130,1
4.8,,4,,,6.2,11,41.807,41.807,-71.401,-71.401,12,4,,4/4/2018 11:12:00,1004.4,,FOXR1,,,5.9,,200,4.6
18.8,,4,,,4.6,11,32.035,32.035,-80.903,-80.903,12,4,,4/4/2018 11:12:00,1014.4,,FPKG1,,,18.2,,210,3.6
-5,,4,,,8.8,11,45.619,45.619,-86.66,-86.66,8,4,,4/4/2018 11:08:00,1007.5,,FPTM4,,,,,330,4.1
20.7,,4,,,,11,32.37,32.37,-64.695,-64.695,18,4,,4/4/2018 11:18:00,1023.1,,FRCB6,,,,,,
19.5,,4,,,3.1,11,30.675,30.675,-81.465,-81.465,18,4,,4/4/2018 11:18:00,1016.7,,FRDF1,,,21,,230,2.1
5.7,,4,,,0,10,48.545,48.545,-123.012,-123.012,36,4,,4/4/2018 10:36:00,1017.9,,FRDW1,,,8.3,,,0
18.1,,4,,,1.5,11,30.106,30.106,-90.422,-90.422,12,4,,4/4/2018 11:12:00,1016.5,,FREL1,,,,,,0
5.1,,4,,,,11,41.704,41.704,-71.164,-71.164,12,4,,4/4/2018 11:12:00,1005.2,,FRVM3,,,6.2,,,
18.8,,4,,,8.8,11,29.552,29.552,-92.305,-92.305,12,4,,4/4/2018 11:12:00,1017.1,,FRWL1,,,24.6,,360,7.2
5.6,,4,5.5,,,11,41.696,41.696,-71.18,-71.18,18,4,,4/4/2018 11:18:00,,,FRXM3,,5.9,,,,
8.4,,4,,,2.6,11,39.219,39.219,-76.528,-76.528,18,4,,4/4/2018 11:18:00,1001.7,,FSKM2,,,,,300,2.6
9.2,,4,,,0.5,11,39.219,39.219,-76.525,-76.525,6,4,,4/4/2018 11:06:00,1001.1,,FSNM2,,,,,,0
-3.1,,4,,,,10,41.976,41.976,-87.648,-87.648,0,4,,4/4/2018 10:00:00,,,FSTI2,,,,,290,9.3
1.2,,4,-0.6,,12.4,11,43.007,43.007,-82.422,-82.422,18,4,,4/4/2018 11:18:00,996.2,,FTGM4,,,,,280,7.7
10.6,,4,,,1,11,37.806,37.806,-122.466,-122.466,12,4,,4/4/2018 11:12:00,1017.1,,FTPC1,,,12.9,,160,0.5
24.3,,4,,,5.7,11,25.591,25.591,-80.097,-80.097,0,4,,4/4/2018 11:00:00,1016.4,0.9,FWYF1,,,24.5,,140,5.1
-9.8,,4,-20.5,,,11,47.749,47.749,-90.341,-90.341,12,4,,4/4/2018 11:12:00,1016.1,,GDMM5,,,,,,
19.7,,4,,,5.7,11,29.265,29.265,-89.958,-89.958,18,4,,4/4/2018 11:18:00,1018.2,,GISL1,,,24.2,,360,3.1
0.7,,4,-2.2,,1.5,11,55.446,55.446,-131.881,-131.881,32,4,,4/4/2018 11:32:00,1018.5,,GIXA2,,,,,280,0.5
,,4,,,16.5,11,29.357,29.357,-94.725,-94.725,12,4,,4/4/2018 11:12:00,1017.7,,GNJT2,,,22.7,,10,13.9
-4,,4,-9.8,,15.4,11,46.721,46.721,-87.412,-87.412,30,4,,4/4/2018 11:30:00,1010.9,,GRIM4,,,,,360,12.4
-4.8,,4,,,18.5,11,46.684,46.684,-85.972,-85.972,20,4,,4/4/2018 11:20:00,1008.8,,GRMM4,,,,,20,14.9
16.5,,4,,,18.5,11,29.302,29.302,-94.896,-94.896,12,4,,4/4/2018 11:12:00,1018.7,,GRRT2,,,22.9,,10,14.4
-2.3,,4,,,12.9,11,44.018,44.018,-83.537,-83.537,14,4,,4/4/2018 11:14:00,998.3,,GSLM4,,,,,300,10.8
-3,,4,,,14.9,10,45.211,45.211,-85.55,-85.55,41,4,,4/4/2018 10:41:00,1004.7,,GTLM4,,,,,360,14.4
15.9,,4,,,12.9,11,29.311,29.311,-94.792,-94.792,12,4,,4/4/2018 11:12:00,1018.3,,GTOT2,,,24.9,,40,9.8
-5.3,,4,,,4.1,11,47.179,47.179,-88.241,-88.241,0,4,,4/4/2018 11:00:00,1013.5,1.3,GTRM4,,,,,360,2.6
19.3,,4,18.3,,,10,29.658,29.658,-81.233,-81.233,45,4,,4/4/2018 10:45:00,1018,,GTXF1,,,,,240,1
-4.9,,4,-12.8,,1.5,11,58.408,58.408,-135.726,-135.726,32,4,,4/4/2018 11:32:00,1018.1,,GUXA2,,,,,310,1
-3.4,,4,-13.7,,8.8,11,59.234,59.234,-135.442,-135.442,32,4,,4/4/2018 11:32:00,1019.2,,HAXA2,,,,,250,4.1
8.4,,4,,,1,10,40.767,40.767,-124.217,-124.217,36,4,,4/4/2018 10:36:00,1018.4,,HBYC1,,,10.2,,40,0.5
18.8,,4,,,7.2,11,35.209,35.209,-75.704,-75.704,12,4,,4/4/2018 11:12:00,1012.5,,HCGN7,,,16.8,,210,5.1
3.6,,4,,,14.9,11,41.401,41.401,-82.545,-82.545,0,4,,4/4/2018 11:00:00,1001,3.7,HHLO1,,,,,250,9.8
14.1,,4,,,6.7,11,29.595,29.595,-94.39,-94.39,12,4,,4/4/2018 11:12:00,1018.9,,HIST2,,,22.7,,10,5.1
-0.7,,4,-1.7,,29.3,11,42.773,42.773,-86.213,-86.213,18,4,,4/4/2018 11:18:00,1006.4,,HLNM4,,,,,330,21.1
-39.9,,4,,,,10,59.601,59.601,-151.41,-151.41,30,4,,4/4/2018 10:30:00,1006,,HMRA2,,,,,70,7.7
-0.5,,4,-8.4,,15.4,11,59.602,59.602,-151.417,-151.417,32,4,,4/4/2018 11:32:00,1006.1,,HMSA2,,,,,40,10.3
-1.3,,4,-2,,13.9,11,43.846,43.846,-82.643,-82.643,18,4,,4/4/2018 11:18:00,994.4,,HRBM4,,,,,310,9.8
11.6,,4,,,,11,34.469,34.469,-120.682,-120.682,18,4,,4/4/2018 11:18:00,1017.4,,HRVC1,,,,,,
12.8,,4,,,1.5,11,34.008,34.008,-118.5,-118.5,18,4,,4/4/2018 11:18:00,1016.8,,ICAC1,,,14.4,,220,1
0.5,,4,-10.1,,5.7,11,59.927,59.927,-141.359,-141.359,32,4,,4/4/2018 11:32:00,,,ICYA2,,,,,70,3.1
